eta,beta_a,beta_s
0.103747467277125,0.12751786089431,0.604601880188907
0.193465316915227,0.484663693569933,0.590749583117024
0.17054209343065,0.672261112320645,0.432122161066018
0.185542562843194,0.709453466107764,0.451505892416512
0.185542562843194,0.709453466107764,0.451505892416512
0.187139406957522,0.91094597156796,0.351169928228639
0.224588026564722,0.758591518598844,0.525093849670523
0.212479314384667,0.703671626146488,0.518534629432116
0.216826420639688,0.791906996716629,0.479061500121441
0.206969761054123,0.513739558801077,0.617082545042885
0.22528528572577,0.616460113583887,0.613938808725485
0.216056261958939,0.599313188062873,0.60256389309368
0.175290681062568,0.689324062996984,0.443043301892882
0.179566459265867,0.783852256305759,0.400916583737534
0.194803587516832,0.831238500660943,0.416489029445752
0.10389615239475,0.211658148148987,0.560654004250362
0.071349921976037,0.147612400670338,0.516952775903821
0.097240370398668,0.372630116590802,0.44423614170115
0.094132147292189,0.418401289578723,0.407923080262514
0.133737956979177,0.645596838735747,0.372546027409592
0.211394577096345,0.961465889602347,0.382525626439763
0.078324898375794,0.379095015161466,0.383508640851964
0.106896410075761,0.508995640222219,0.369050709205588
0.150863317364194,0.779963665505707,0.335874802596869
0.135673078156346,0.594677200346812,0.409868270666948
0.176280990506976,0.690639644157315,0.432952802962066
0.169085032392566,0.663066812839875,0.436852802162702
0.15028248159601,0.673766214622353,0.39008876079268
0.1167954295468,0.00993225223077,0.715546616915423
0.144211391951083,0.705757975964024,0.368277426243191
0.143021292496349,0.768347475977434,0.319948795552464
0.155503452960011,0.711773013350762,0.380219032852332
0.169285007068559,0.75464359169958,0.382018458776055
0.104075731869651,0.333763146208316,0.47667537214896
0.171854798351476,0.633746191881824,0.463286658403408
0.123999103259191,0.161858293588462,0.644268532966622
0.140079871336481,0.441739384471998,0.487341313403803
0.112190672762889,0.398310020496015,0.457221841594427
0.103251362016535,0.342702404706382,0.467084511219181
0.1083771269886,0.407745339443886,0.447141766134112
0.112804292566587,0.599597864599515,0.346967555493334
0.144410930377072,0.795756792919712,0.316192932635502
0.17635602334592,0.956199806735671,0.304178489911668
0.17635602334592,0.956199806735671,0.304178489911668
0.166464362640577,0.560673153166067,0.490659152951192
0.167352627850032,0.613912479163204,0.455554706324769
0.165154964111347,0.537120703405803,0.5286866514039
0.208856648498199,0.670468692871589,0.529884593063712
0.116127561602607,0.281136484284872,0.550495695987383
0.165775186367958,0.794834970890906,0.372916456556657
0.146090616450943,0.528159858633207,0.468852749203059
0.164039171953839,0.595273435097311,0.475590485329175
0.148624770863958,0.802708381693862,0.3162450465244
0.149743670512932,0.8259237265174,0.314946045953342
0.149743670512932,0.8259237265174,0.314946045953342
0.143701375980954,0.836222472839521,0.343180335727901
0.159493085015769,0.733724512027674,0.379571149320791
0.159493085015769,0.733724512027674,0.379571149320791
0.159493085015769,0.733724512027674,0.379571149320791
0.159493085015769,0.733724512027674,0.379571149320791
0.157766584079811,0.532528287901995,0.485505316286216
0.157766584079811,0.532528287901995,0.485505316286216
0.181187372098027,0.712893822145537,0.446589113236445
0.181187372098027,0.712893822145537,0.446589113236445
0.195650683325291,0.659455031397847,0.496626612884258
0.194481282473321,0.525086053691444,0.573807901890321
0.188873104295599,0.402066277062191,0.665290578933899
0.188165791444496,0.590595902378752,0.51838488705705
0.109464855535384,0.48609628302176,0.407779451367043
0.104249732441718,0.497335548020357,0.381781157468905
0.178868884457712,0.25593336732285,0.710607060074907
0.168245434986106,0.50963029257852,0.523364566603488
0.16923907784967,0.531593807926428,0.522559615798313
0.148362027938729,0.59782032929952,0.433864514135234
0.217440846777004,0.728395711593727,0.523109929317502
0.1898292296997,0.801864945993858,0.408667097967664
0.209225665151498,0.679860880150185,0.516863952159975
0.168667608102629,0.658757717383806,0.441054724768182
0.164603227530562,0.583415816396929,0.487468987574712
0.086872993598724,0.655381901511591,0.265745795859743
0.096727079201276,0.415781377989516,0.408480423447397
0.180008538169527,0.467892198761109,0.586886211360824
0.180008538169527,0.467892198761109,0.586886211360824
0.122058091248754,0.765860168206335,0.281737321649651
0.16016043179329,0.847113658708013,0.320146389165381
0.173063579295211,0.795116924866764,0.372364548596642
0.221119997719474,0.555133261791038,0.622068883075245
0.174553687799424,0.921101043306758,0.305860772158564
0.175865230385102,0.84314972927952,0.362896352584405
0.084369505809408,0.683780554775899,0.252768591853561
0.084369505809408,0.683780554775899,0.252768591853561
0.101201401757223,0.565503185125885,0.348847439313035
0.062795683439394,0.57192269939358,0.241689401763315
0.062795683439394,0.57192269939358,0.241689401763315
0.193466806338822,0.509215971344496,0.582178714853154
0.176374557658708,0.454828823950088,0.572256088142794
0.156631257309578,0.510150438609072,0.498350229473626
0.153904916358237,0.428689823751901,0.548610798673102
0.115334265800326,0.510776486869555,0.405194908095513
0.172752790421737,0.506320517072463,0.54306631375672
0.175033611522942,0.552806110152619,0.514047760099291
0.153450412697978,0.520581224460475,0.483855749635466
0.083298129966938,0.398232917472921,0.393913275705361
0.09344937750397,0.666409021031994,0.266918888501362
0.194690782010768,0.827544894644123,0.401340357325094
0.1675217594769,0.581349820084872,0.480199071101045
0.121805454332,0.506279455087743,0.422980365130234
0.121805454332,0.506279455087743,0.422980365130234
0.152666819811077,0.595744894871582,0.436296935206125
0.126533412631314,0.41911431427322,0.48503242323772
0.208025201432573,0.715201543987008,0.512940941611504
0.184196496680966,0.600727160688409,0.507091671300203
0.167865731716758,0.571842113790674,0.506613547319587
0.07975938094996,0.132191625686538,0.561099603306496
0.170493648532338,0.592441134754329,0.49783258506094
0.076847010940945,0.159169354944665,0.513506425368569
0.17475031626248,0.785617856888522,0.393472170744301
0.17475031626248,0.785617856888522,0.393472170744301
0.169994044058085,0.559486676955802,0.503751696849762
0.162505561680693,0.405756095943645,0.578453507941705
0.142617881201273,0.396851976968812,0.535924923610567
0.180643579051497,0.824356706852834,0.382439220671924
0.172878825441595,0.761107021623606,0.397751874954246
0.069230808012123,0.213727124798422,0.468034323204248
0.151582002294803,0.565113642047799,0.452984531775008
0.147209947517918,0.666914934952909,0.395858581950245
0.150976274668272,0.721229860321688,0.372795170968591
0.150976274668272,0.721229860321688,0.372795170968591
0.188112158479836,0.493868761203902,0.570216981251372
0.218136172708863,0.65865211415074,0.562847641311978
0.179169822123273,0.894552494382996,0.331087172025608
0.184771266053819,0.746490324898256,0.432032775369961
0.192269973657455,0.68886675541484,0.474051148848504
0.215715993673292,0.824009310238421,0.459853814892499
0.092630211180458,0.17495525189917,0.547929773169938
0.130236477709772,0.713021823027414,0.328177670091357
0.13068900035218,0.381051216315155,0.512757738574321
0.153889219026774,0.565586579405576,0.462678986663342
0.175780263134692,0.762127207906505,0.395452704297582
0.099285598634748,0.171502974886994,0.569107099040341
0.148148435088459,0.43554012537826,0.527144201181223
0.148148435088459,0.43554012537826,0.527144201181223
0.142856984162225,0.439227452067404,0.509422175886275
0.13752259198185,0.433310617467823,0.507298912311481
0.161923487303562,0.908301825921956,0.304021978807159
0.119979658964063,0.436845412436931,0.442902127245195
0.094727765256563,0.134303065246544,0.585841137842319
0.085770583013164,0.194205730630926,0.511108952975791
0.076895461776799,0.256428725822179,0.452285577602313
0.145526470325211,0.551534818582197,0.455849510403878
0.164511308758696,0.481631704021841,0.546937040089065
0.180488769420254,0.975072367287825,0.304585299147794
0.176119420495173,0.480019573623761,0.558052753452065
0.17226295650944,0.43196726803377,0.587552321683311
0.177724470526699,0.434668145088253,0.602656106412434
0.227990514772095,0.49426907658801,0.700037377584379
0.178658622892185,0.824566217139556,0.377672086170158
0.178658622892185,0.824566217139556,0.377672086170158
0.143424674380702,0.731222822404677,0.357977680356951
0.174019127634306,0.623029579973799,0.46416516384132
0.17533318063409,0.520851183231138,0.546192110420228
0.192376432119551,0.571679787159567,0.541878151766893
0.129795103336431,0.607555882899174,0.389753515799046
0.084032969270356,0.484513975282374,0.350744711220336
0.084032969270356,0.484513975282374,0.350744711220336
0.084032969270356,0.484513975282374,0.350744711220336
0.084032969270356,0.484513975282374,0.350744711220336
0.084032969270356,0.484513975282374,0.350744711220336
0.197118066155229,0.263771183131016,0.753386088284681
0.133411775145581,0.234544656297276,0.601444358370218
0.091572531826738,0.164731052064682,0.546522538065694
0.077596971045105,0.247990797372355,0.453609158606723
0.101890184649407,0.292938970271391,0.487349962531988
0.073909567786236,0.327487446484634,0.41784980289795
0.090793984671551,0.534858348746516,0.333643522508926
0.114556418137425,0.320044374266868,0.514223712911547
0.078851634942452,0.402694483369304,0.381574776118293
0.078851634942452,0.402694483369304,0.381574776118293
0.089473249864328,0.364643180422232,0.408833636780049
0.074473447978239,0.285726335033645,0.423634867216609
0.100760598486093,0.343888471047344,0.461042779894675
0.111727367879751,0.333766255124111,0.502539574255445
0.127211614114419,0.393465510795336,0.491649651201593
0.108492652923617,0.588923907665869,0.350898334186409
0.113755419049282,0.508254200867221,0.387082042365077
0.131239655437653,0.257860329177206,0.58822505159656
0.160715658938325,0.350057127722417,0.600714161173633
0.13618094749828,0.731566793412351,0.32504301051561
0.144448736240485,0.826104701617576,0.296434322751323
0.144448736240485,0.826104701617576,0.296434322751323
0.144448736240485,0.826104701617576,0.296434322751323
0.200880398918293,0.673699221207674,0.504407471078181
0.156516231205618,0.803146257462073,0.344830771199771
0.156516231205618,0.803146257462073,0.344830771199771
0.155422259938223,0.512363158329219,0.492747611442138
0.117564631706006,0.588733203256014,0.365983089131616
0.16044963602662,0.481525537612653,0.521717001384208
0.153604349164932,0.561507647952933,0.473180827347305
0.1852523415249,0.597759096110098,0.528171455277641
0.185239968043563,0.691217450694186,0.464243722774748
0.190166387928265,0.710643430875523,0.463277168734578
0.18683706662665,0.723134352630722,0.450377595038201
0.179723499190184,0.324952883939782,0.668657565797895
0.125983158091501,0.47961605189862,0.44379528459846
0.213461618234756,0.841727397080678,0.438751784817092
0.230792533565119,0.888611130276169,0.46166718062084
0.138720598499984,0.802958644439663,0.305574605068443
0.126435730632614,0.72442906490884,0.304118687373093
0.139702798505861,0.719912295085889,0.351395033399774
0.136995355161298,0.67116376983438,0.36315326111164
0.163926561394131,0.397289946721929,0.591323911483934
0.161639831096142,0.394938552238038,0.586957274528651
0.113003631954498,0.392510915075395,0.470475699073073
0.11293387103973,0.386772714617007,0.45438349391283
0.108076872507411,0.416139704828163,0.438164691737619
0.114938676776803,0.603027138947473,0.331830568802516
0.181592363296533,0.481998906923042,0.57244397507715
0.133755467612194,0.646799302670792,0.360366916307316
0.125770435073787,0.685305813697351,0.331332522478334
0.147730180148911,0.687679918257559,0.381191463999503
0.182427024207771,0.880078616960414,0.348093037195152
0.147543601462121,0.098775354755967,0.715120487177512
0.1704587083218,0.679860966842506,0.455517018708509
0.092898963932518,0.220287311832739,0.525670241501015
0.157253964377439,0.44855544545573,0.549367942839914
0.17623798912814,0.9550769587908,0.300772139911103
0.164212658631636,0.05053869874779,0.820417110246234
0.165627991912277,0.225901390062241,0.705304028005161
0.165627991912277,0.225901390062241,0.705304028005161
0.162545098334719,0.10163568091045,0.781071121127968
0.134300080567349,0.271811386832422,0.609308356770997
0.137073349448354,0.140852320594625,0.67378497245191
0.184413389384241,0.849505542428492,0.373471657580565
0.203639384109894,0.905587969257965,0.389195418580927
0.162033229924511,0.80840852264378,0.342092023661715
0.123448463629112,0.611248927401012,0.370571865491857
0.093694248138947,0.478978139520232,0.370114897677168
0.06476167876536,0.449592863738543,0.317324074182176
0.203711165666388,0.793462827650212,0.44507150510522
0.203711165666388,0.793462827650212,0.44507150510522
0.211853663146206,0.737187623629397,0.507773205689039
0.210479261871274,0.790166631263967,0.466512901012288
0.13724657023308,0.567927488729184,0.415606707265336
0.077297635887858,0.56606533537547,0.287754437454531
0.166735867468356,0.637398847466656,0.436774756473677
0.107687967735424,0.515882536971729,0.385108616253316
0.145249957646855,0.552761153569113,0.443848018501956
0.152170497437737,0.56917638337799,0.468835348141407
0.118237072098716,0.49065951543125,0.411435924667894
0.191698278741608,0.73789127905469,0.459411145454176
0.136757779572794,0.460482711690807,0.475844318361452
0.154971648800945,0.525353583329815,0.487967504084709
0.154971648800945,0.525353583329815,0.487967504084709
0.096246863135881,0.470799304613465,0.368869970751216
0.17571111124409,0.646679201839955,0.463911860528377
0.166590651119797,0.622436440135639,0.460641697469646
0.190589009835859,0.714280719719767,0.460901315914814
0.218753072218221,0.729071971848149,0.515724141235712
0.07519806965007,0.258727080302412,0.4452220110929
0.223638583605591,0.719811562896703,0.532526255610804
0.104898383077455,0.362704941892769,0.466618464892911
0.104898383077455,0.362704941892769,0.466618464892911
0.108767259300042,0.431401831529784,0.422005849496899
0.108767259300042,0.431401831529784,0.422005849496899
0.166729711748366,0.693040425839153,0.409990012957331
0.241691081326367,0.909287338817556,0.498083901514979
0.134063064094187,0.554224321752418,0.412052219279244
0.208735953633406,0.872442837445847,0.402403235452201
0.169758684477073,0.707396310546296,0.431422465858659
0.169055983768245,0.704711646055649,0.431146722299056
0.107876614349046,0.450156632056176,0.419027303376844
0.172531998300335,0.490458950230053,0.554224701188007
0.192482839477972,0.51252299235245,0.601764143700032
0.219768959077948,0.468192202181356,0.69293534779783
0.16686801192865,0.178128351724083,0.734668193731636
0.165106437921418,0.43793026234193,0.559949220746976
0.069455421876944,0.417188788336266,0.34420792175127
0.061574165072444,0.425369143242876,0.31956048573242
0.1219299727666,0.423040749825054,0.459697108332247
0.131091073746242,0.445925527713119,0.484801166003719
0.095437509777609,0.427581401793158,0.402125720209913
0.129869740882183,0.445354087980739,0.473543611895703
0.187168321308063,0.2940114494491,0.711305035942909
0.140174203532659,0.461025556883691,0.49496579104148
0.162796148585138,0.303320798646804,0.621495695705425
0.074871914895321,0.007085606167379,0.61052016701637
0.103556254034823,0.635408796054395,0.30218325990701
0.099300688612775,0.432944242313568,0.390306348140972
0.137553492299927,0.67934793957421,0.3573272064792
0.172881751778917,0.899331849363489,0.323006098694862
0.123500062152919,0.504008614116394,0.414763740768233
0.124096894132496,0.364830468173263,0.505874200462437
0.15029929755056,0.902202881275855,0.281898745093017
0.156080043443506,0.764309710640184,0.347422554377589
0.16126394336591,0.822039215511782,0.334161208749054
0.214483652732125,0.971700210270328,0.367768438759947
0.107284677681628,0.133064856564869,0.615356650116594
0.082681928867918,0.281166800896483,0.473004630235604
0.186480009578324,0.560597973033832,0.560189990784121
0.21855314328119,0.852104272985994,0.447207053215772
0.230530612226036,0.911011195912878,0.440914681070827
0.158378870472511,0.516112838070467,0.496467292685662
0.183119797735747,0.653428134762716,0.474465780304924
0.1336335523269,0.034124990641892,0.747809566166158
0.141871796986902,0.357715400973353,0.54163889061976
0.2025495468466,0.636336887180212,0.535572038140353
0.149683087274772,0.385036543553404,0.555940507080794
0.140002152758457,0.249049411469904,0.593560125119727
0.12066611671886,0.239283427280125,0.559142265059303
0.0950058790244,0.134042122988742,0.576611070669819
0.0950058790244,0.134042122988742,0.576611070669819
0.127777969119593,0.222032976640736,0.610914101226437
0.138205195168054,0.210125304043579,0.626624121077978
0.157713766019103,0.407704835278274,0.566114537200537
0.158244779542393,0.351335156932462,0.612289303534792
0.1983961220388,0.760482785094694,0.460931717359118
0.201535386326525,0.936476180366189,0.368619560202533
0.163158734984715,0.646088135263529,0.442879669018272
0.163158734984715,0.646088135263529,0.442879669018272
0.126992197471571,0.360463920615308,0.519130298880174
0.145565308211273,0.661250040989167,0.400051969810874
0.068144953763356,0.199505253551449,0.456472334116434
0.146617708092856,0.550432078862839,0.447939070788141
0.152546923210355,0.569580168917692,0.459451820480772
0.224701966058394,0.628210062552549,0.597067283640865
0.218749045275972,0.581269975852262,0.599959655778629
0.160982254352895,0.354730584337103,0.593612948372162
0.102995938811802,0.148028122470938,0.569186972404725
0.208063736805879,0.428050462393489,0.674931571583228
0.1679658985503,0.365242140698009,0.611914295002639
0.213477919348455,0.410557943368693,0.702034232981966
0.2009921362452,0.387701561806016,0.780917490865859
0.214913475656804,0.411182349987657,0.682924577381348
0.241312653034918,0.400219898639886,0.771661998721252
0.096100705195116,0.161215891144334,0.583728191908784
0.234839352698553,0.540351021673935,0.690140765152952
0.190996630843088,0.393919014431338,0.659421010659382
0.235112224592558,0.468722907274935,0.736519427009713
0.097444184587123,0.086569496022727,0.622822440766511
0.192666388126623,0.299434152107828,0.714473817273101
0.084014115581803,0.073456446619372,0.599864098574561
0.104544256048148,0.136238457541082,0.607590898726317
0.1142707350287,0.242772339157564,0.567669388246377
0.131718056024147,0.306452279440654,0.565596551241798
0.175525932610387,0.304984988935057,0.683465606859732
0.118957112194185,0.565343325379934,0.38098523453965
0.118957112194185,0.565343325379934,0.38098523453965
0.137139731566699,0.592605823250703,0.414051970938602
0.173210825903191,0.461646412379858,0.575158476149728
0.154423213209375,0.575559558976812,0.446710684534298
0.164405762376371,0.465805722523448,0.540320792008757
0.146633343287337,0.429581633034883,0.527291596139161
0.123866667109718,0.483604703657143,0.4467518182292
0.102771023680071,0.487679543433997,0.374273035332316
0.143717567588259,0.671392833337607,0.374034608487829
0.143717567588259,0.671392833337607,0.374034608487829
0.09062015551289,0.461678999166617,0.363696889621426
0.10633464989722,0.468518140962044,0.412075910255498
0.097151484951098,0.818535571771474,0.212209702878742
0.100411203041895,0.701621339700487,0.271898365343749
0.145330167373603,0.461860072025896,0.502528308321833
0.162512908494679,0.569956131734233,0.482708388546841
0.162512908494679,0.569956131734233,0.482708388546841
0.139069216498799,0.323606759382431,0.568421629308926
0.179947400376435,0.926450424386467,0.332805131569851
0.108103507191798,0.266445655564167,0.532856103981081
0.154066415328592,0.52899543527786,0.473093573723795
0.175678884354042,0.574761979940524,0.515177021509199
0.172031834693961,0.688457158130414,0.419680181697241
0.155617342852009,0.331416123794804,0.608896989013398
0.158298046528798,0.559256669526889,0.495754543588801
0.209891097078081,0.429256274660084,0.666141507423935
0.150606050056816,0.511300232050803,0.474371406716948
0.148563471079349,0.21725980053993,0.667042540530801
0.224010087886745,0.244144267321354,0.835471253222207
0.137573524145523,0.227743725083735,0.622534186695354
0.157046745630503,0.218721054453789,0.672847098246201
0.155977704804864,0.491299203659473,0.500906786643633
0.151281072664505,0.561619485081728,0.472737067173266
0.184251381023135,0.899840995371182,0.349160136939749
0.158731290950074,0.817046541985575,0.333696329551479
0.107601403075308,0.657879687479435,0.318695074094195
0.107601403075308,0.657879687479435,0.318695074094195
0.107601403075308,0.657879687479435,0.318695074094195
0.192524477575145,0.563576392656926,0.521692650514943
0.162608691378495,0.065563077721377,0.7876275358576
0.162608691378495,0.065563077721377,0.7876275358576
0.157505409947832,0.629129793922813,0.434343167344353
0.130964608475484,0.460484671191563,0.468252352101947
0.128819268581641,0.45910190919195,0.453541630599384
0.149012976328021,0.839435025742366,0.312987300179676
0.136519952207042,0.587011858953299,0.411767622926086
0.135052342787011,0.647874075212626,0.370081614069422
0.100547333877939,0.295815419082253,0.499335693663597
0.121009449361642,0.34109074983994,0.518127728507132
0.165740696558585,0.700864872043605,0.418797821500313
0.117819067533185,0.562937829971554,0.366332652359591
0.105614087423749,0.396509864964722,0.438705823762726
0.150374411238985,0.594305387963543,0.442219491039227
0.1273456123419,0.516851069846107,0.440171175536187
0.187318005031728,0.523656789207368,0.551222492660991
0.190031223016966,0.518033534325651,0.580603236698591
0.141650002299239,0.401745015024083,0.541848476361875
0.144653873677283,0.171183149126292,0.692963339592222
0.13109788842046,0.102130034661165,0.683745319705744
0.137628448218025,0.372548521974061,0.529506936772447
0.187695975194429,0.679048683231999,0.478564653248617
0.125451498098536,0.280196727397246,0.567006522539694
0.085271136420292,0.035148738446109,0.618212280842373
0.09035186020796,0.080975001387029,0.605958916729697
0.131713540847158,0.246339644351636,0.571520906845535
0.116709258349911,0.482826715787932,0.412097028300329
0.114670915658836,0.482445428611342,0.421001359546957
0.173431666571841,0.705313795802659,0.440416965157358
0.177330637360911,0.733019429059224,0.433825535572732
0.062030235169453,0.671977962563221,0.211043932964597
0.170486324746075,0.113838026056463,0.771861737414296
0.179354156776274,0.280719180631638,0.676068395817968
0.16052043290641,0.228776454509416,0.680763445972414
