 90	 379.129262	 61.456760	 56.846044	 264.678449	 66.009113	 146.200554	 278.277143	 59.997673	 86.728153	 78.265446	 188.047180	 70.386375	 60.056036
 91	 426.432658	 69.124629	 63.938640	 297.701986	 74.244972	 164.441781	 312.997370	 67.483493	 97.549096	 88.030510	 211.509548	 79.168378	 67.549139
 92	 478.241089	 77.522763	 71.706715	 333.870588	 83.265190	 184.420248	 351.024248	 75.682241	 109.400594	 98.725570	 237.206402	 88.786754	 75.755862
 93	 534.618048	 86.661454	 80.159787	 373.228579	 93.080821	 206.160439	 392.404380	 84.603964	 122.297171	 110.363732	 265.169235	 99.253289	 84.686264
 94	 595.526867	 96.534758	 89.292360	 415.750360	 103.685481	 229.648214	 437.110853	 94.242860	 136.230438	 122.937427	 295.379859	 110.561176	 94.334536
 95	 660.809257	 107.117018	 99.080698	 461.325428	 115.051612	 254.822535	 485.027484	 104.573879	 151.164187	 136.413980	 327.759764	 122.681029	 104.675604
 96	 730.165349	 118.359623	 109.479841	 509.744437	 127.127003	 281.567765	 535.934173	 115.549566	 167.029820	 150.731486	 362.160215	 135.557175	 115.661968
 97	 803.137286	 130.188356	 120.421139	 560.687745	 139.831938	 309.707343	 589.494855	 127.097465	 183.722599	 165.795428	 398.354115	 149.104613	 127.221100
 98	 879.098658	 142.501676	 131.810667	 613.718044	 153.057356	 338.999714	 645.249754	 139.118445	 201.099231	 181.476493	 436.030769	 163.207048	 139.253775
 99	 957.252119	 155.170333	 143.528874	 668.278689	 166.664432	 369.137401	 702.613625	 151.486327	 218.977317	 197.610082	 474.794693	 177.716450	 151.633687
100	 1036.637157	 168.038628	 155.431741	 723.699124	 180.485934	 399.750012	 760.881460	 164.049107	 237.137133	 213.997911	 514.169476	 192.454497	 164.208688
101	 1116.149376	 180.927539	 167.353678	 779.208347	 194.329579	 430.411667	 819.242645	 176.632013	 255.326043	 230.411994	 553.607341	 207.216156	 176.803834
102	 1194.571571	 193.639758	 179.112178	 833.956600	 207.983443	 460.652984	 876.803764	 189.042422	 273.265603	 246.601059	 592.504557	 221.775449	 189.226316
103	 1270.615596	 205.966475	 190.514100	 887.044601	 221.223251	 489.977227	 932.619329	 201.076483	 290.661142	 262.299186	 630.222206	 235.893228	 201.272083
104	 1342.972671	 217.695539	 201.363205	 937.558661	 233.821135	 517.879701	 985.728709	 212.527079	 307.213268	 277.236199	 666.111137	 249.326515	 212.733817
105	 1410.368573	 228.620398	 211.468441	 984.609218	 245.555243	 543.869039	 1035.196637	 223.192564	 322.630496	 291.149054	 699.539338	 261.838747	 223.409677
106	 1471.619332	 238.549131	 220.652283	 1027.369715	 256.219437	 567.488674	 1080.154091	 232.885572	 336.641984	 303.793338	 729.919564	 273.210116	 233.112114
107	 1525.682801	 247.312806	 228.758474	 1065.112608	 265.632273	 588.336733	 1119.836145	 241.441182	 349.009335	 314.953916	 756.734912	 283.247146	 241.676047
108	 1571.701876	 254.772487	 235.658502	 1097.239533	 273.644523	 606.082697	 1153.613692	 248.723757	 359.536482	 324.453851	 779.560259	 291.790712	 248.965707
109	 1609.036053	 260.824348	 241.256329	 1123.303340	 280.144670	 620.479574	 1181.016610	 254.631937	 368.076905	 332.160922	 798.077919	 298.721903	 254.879633
110	 1637.279395	 265.402587	 245.491092	 1143.020637	 285.062037	 631.370826	 1201.746945	 259.101481	 374.537743	 337.991328	 812.086547	 303.965356	 259.353525
111	 1656.264441	 268.480058	 248.337680	 1156.274514	 288.367470	 638.691876	 1215.681782	 262.105888	 378.880690	 341.910501	 821.503084	 307.489981	 262.360854
112	 1666.053029	 270.066786	 249.805365	 1163.108141	 290.071733	 642.466570	 1222.866509	 263.654944	 381.119889	 343.931206	 826.358199	 309.307259	 263.911417
113	 1666.916080	 270.206686	 249.934769	 1163.710656	 290.221996	 642.799381	 1223.499980	 263.791523	 381.317318	 344.109369	 826.786270	 309.467486	 264.048129
114	 1659.305149	 268.972956	 248.793598	 1158.397298	 288.896879	 639.864439	 1217.913631	 262.587083	 379.576270	 342.538209	 823.011267	 308.054497	 262.842518
115	 1643.818759	 266.462616	 246.471593	 1147.585910	 286.200587	 633.892548	 1206.546774	 260.136343	 376.033663	 339.341280	 815.330055	 305.179406	 260.389394
116	 1621.166492	 262.790689	 243.075148	 1131.771866	 282.256666	 625.157337	 1189.920233	 256.551594	 370.851818	 334.665066	 804.094587	 300.973952	 256.801158
117	 1592.133387	 258.084430	 238.721970	 1111.503219	 277.201795	 613.961535	 1168.610220	 251.957069	 364.210316	 328.671624	 789.694238	 295.583877	 252.202164
118	 1557.546664	 252.477931	 233.536092	 1087.357470	 271.180000	 600.624137	 1143.223906	 246.483678	 356.298390	 321.531724	 772.539309	 289.162758	 246.723448
119	 1518.246189	 246.107333	 227.643440	 1059.920946	 264.337506	 585.469012	 1114.377745	 240.264329	 347.308165	 313.418741	 753.046370	 281.866518	 240.498049
120	 1475.059495	 239.106781	 221.168095	 1029.771368	 256.818394	 568.815276	 1082.679137	 233.429982	 337.428942	 304.503507	 731.625876	 273.848792	 233.657054
121	 1428.781709	 231.605163	 214.229277	 997.463832	 248.761101	 550.969548	 1048.711698	 226.106465	 326.842614	 294.950165	 708.672209	 265.257195	 226.326413
122	 1380.160307	 223.723646	 206.939061	 963.520165	 240.295768	 532.220069	 1013.024068	 218.412068	 315.720169	 284.913019	 684.556113	 256.230500	 218.624531
123	 1329.884360	 215.573927	 199.400765	 928.421424	 231.542366	 512.832562	 976.122018	 210.455838	 304.219236	 274.534318	 659.619367	 246.896635	 210.660561
124	 1278.577761	 207.257140	 191.707934	 892.603163	 222.609521	 493.047612	 938.463480	 202.336505	 292.482536	 263.942854	 634.171420	 237.371425	 202.533331
125	 1226.795821	 198.863301	 183.943832	 856.453056	 213.593915	 473.079362	 900.456046	 194.141950	 280.637098	 253.253263	 608.487706	 227.757968	 194.330804
126	 1175.024618	 190.471201	 176.181339	 820.310444	 204.580179	 453.115251	 862.456493	 185.949093	 268.794117	 242.565889	 582.809317	 218.146504	 186.129977
127	 1123.682482	 182.148654	 168.483180	 784.467373	 195.641146	 433.316598	 824.771871	 177.824137	 257.049287	 231.967089	 557.343743	 208.614697	 177.997117
128	 1073.123083	 173.952987	 160.902383	 749.170748	 186.838394	 413.819785	 787.661770	 169.823049	 245.483513	 221.529873	 532.266406	 199.228208	 169.988247
